date,index,mom_pct_change,rev_pct_change,SP500_pct_change
2010-04-28,6.0,0.005061678987010032,-0.001598391429007673,0.006462752419523099
2010-04-29,6.0,0.028683244768155824,0.012660620580108884,0.012943228020842135
2010-04-30,6.0,-0.021948232389804156,-0.018410968183464917,-0.016647680109796337
2010-05-03,6.0,0.016978139465037834,0.023128128252538693,0.013120586781854904
2010-05-04,7.0,-0.02365613967167942,-0.03230884815522013,-0.02383846584506677
2010-05-05,7.0,-0.01097322227426315,-0.0033080381249209535,-0.006586554728659322
2010-05-06,7.0,-0.03654201652690775,-0.03831783000321252,-0.032353496411350324
2010-05-07,7.0,-0.022476521593705424,-0.023052287014610352,-0.015308264998017185
2010-05-10,7.0,0.05327417397518126,0.044325238401200395,0.04397412445198401
2010-05-11,7.0,-0.005305725024934571,0.004975533353164885,-0.003397292018489928
2010-05-12,7.0,0.01654129967348218,0.008421153531482605,0.013739523915341278
2010-05-13,7.0,-0.006095655392672428,-0.008340312546441297,-0.012145144968583543
2010-05-14,7.0,-0.02091612049733783,-0.025968691695661482,-0.018800014512092122
2010-05-17,7.0,-0.0031356527669585523,0.00978373688316636,0.0011093685155389998
2010-05-18,7.0,-0.013783361331262834,-0.015875623563538187,-0.014195906037184347
2010-05-19,8.0,-0.013270263300499564,-0.006626323765374231,-0.005130263873571406
2010-05-20,8.0,-0.05952098898437769,-0.04905646759826471,-0.03897590341661106
2010-05-21,8.0,0.021709305982832196,0.01816337911133603,0.015024380686144978
2010-05-24,8.0,-0.015957854220165137,-0.016062331988876244,-0.012908014000787449
2010-05-25,8.0,0.004962328817637474,0.002383128710257498,0.00035393738571354305
2010-05-26,8.0,0.007941958467476196,2.9127509798110294e-06,-0.0056609945338124135
2010-05-27,8.0,0.04530724039623326,0.04124733032058712,0.032876173067238
2010-05-28,8.0,-0.0231221689415284,-0.013133480274009967,-0.01237468831159061
2010-06-01,8.0,-0.028101960981605244,-0.0400023658123609,-0.01716532127985071
2010-06-02,8.0,0.029081502261988856,0.0510616454119859,0.025842707133391096
2010-06-03,9.0,0.0,0.0,0.004051376711240895
2010-06-04,9.0,0.0,0.0,-0.034411425771964765
2010-06-07,9.0,0.0,0.0,-0.01353207320412908
2010-06-08,9.0,0.0,0.0,0.010976067492112662
2010-06-09,9.0,0.0,0.0,-0.005941674758709992
2010-06-10,9.0,0.0,0.0,0.029506792849203878
2010-06-11,9.0,0.0,0.0,0.004379678623643857
2010-06-14,9.0,0.0,0.0,-0.0018046635646612463
2010-06-15,9.0,0.0,0.0,0.023494191121040897
2010-06-16,9.0,0.0,0.0,-0.0005559347650669899
2010-06-17,9.0,0.0,0.0,0.0012830081640498037
2010-06-18,10.0,-0.00927264407207099,-0.0007570455195070713,0.0013171307943036226
2010-06-21,10.0,-0.006089777188255085,-0.0048315605103524065,-0.003856841152281021
2010-06-22,10.0,-0.037470316386937985,-0.01519247836252191,-0.016070691127224812
2010-06-23,10.0,0.0027510408696925005,-0.004954864442748041,-0.0029854738442266493
2010-06-24,10.0,-0.027709199989553946,-0.01800956022743677,-0.01680350261882635
2010-06-25,10.0,0.017174705084312857,0.008642308527884912,0.002859362131449217
2010-06-28,10.0,-0.016241868469803557,-0.004660184567431569,-0.00203393834902843
2010-06-29,10.0,-0.05344022404834216,-0.031548253058805355,-0.03101701864061035
2010-06-30,10.0,-0.011691501098590906,-0.005806497846386061,-0.0101129704925228
2010-07-01,10.0,-0.02287554529081446,8.081730162414757e-05,-0.0032404516759250157
2010-07-02,10.0,-0.012608063312772966,-0.0052343879525953655,-0.004662369010297374
2010-07-06,11.0,0.0,0.0,0.00535903441522545
2010-07-07,11.0,0.0,0.0,0.03133081639370272
2010-07-08,11.0,0.0,0.0,0.00941267817151159
2010-07-09,11.0,0.0,0.0,0.007203887818266752
2010-07-12,11.0,0.0,0.0,0.0007329020475055348
2010-07-13,11.0,0.0,0.0,0.015378879091830777
2010-07-14,11.0,0.0,0.0,-0.0001551316306374062
2010-07-15,11.0,0.0,0.0,0.0011961033180916125
2010-07-16,11.0,0.0,0.0,-0.028819473359129044
2010-07-19,12.0,0.0013042600239722257,-0.00417374163783486,0.005981890060832162
2010-07-20,12.0,0.006950390692093011,0.01896338679359355,0.011416551196032687
2010-07-21,12.0,-0.004244706384064256,-0.018881500143847242,-0.012819816608358736
2010-07-22,12.0,0.0341900220260577,0.018560707958624877,0.022513373250030444
2010-07-23,12.0,0.012850263513830229,0.0245332169789206,0.008220020548377116
2010-07-26,12.0,0.028053028519548696,0.02290678136498714,0.011200166146517754
2010-07-27,12.0,-0.008632720648807468,-0.011844799519349747,-0.0010493573466290318
2010-07-28,12.0,-0.008535899864842034,-0.01035424593367722,-0.006921964711350426
2010-07-29,12.0,0.005974937537792602,0.004203785580780184,-0.004158621107493432
2010-07-30,12.0,-0.0030571224058675516,0.007131644541264493,6.349921218862242e-05
2010-08-02,13.0,0.023865405876542532,0.016026121049335585,0.022022522061804883
2010-08-03,13.0,-0.0038533708638556763,-0.010828039878418516,-0.004796355216742376
2010-08-04,13.0,0.008872242823449405,0.014967219146624754,0.006051112519185553
2010-08-05,13.0,-0.009294724425695367,-0.007440152897953545,-0.001268524584838171
2010-08-06,13.0,-0.0017173376992353439,0.0002213424876644221,-0.003704038628435491
2010-08-09,13.0,0.007303481787065458,0.011556111292387428,0.005483064382283187
2010-08-10,13.0,-0.009631241556624214,-0.0075249158022377746,-0.0059674054882985494
2010-08-11,13.0,-0.03708455948598427,-0.030899804416498765,-0.028178764954173263
2010-08-12,13.0,-0.007078799728738894,-0.006801833793559664,-0.0053787488495717906
2010-08-13,13.0,0.0006836844230387551,-0.007563656157853082,-0.004023574358396065
2010-08-16,13.0,-0.0030834872497161768,0.004943338708148703,0.00012045854325926086
2010-08-17,14.0,0.01848940968613292,0.00944458192014932,0.012192216013040102
2010-08-18,14.0,-0.0005511498539953807,0.0013924562675175834,0.0014827787168125717
2010-08-19,14.0,-0.012408201934206508,-0.00834157200021426,-0.016935392189468268
2010-08-20,14.0,0.0018685505322100337,-0.002283855303305382,-0.0036630286052607985
2010-08-23,14.0,-0.01594307549991445,-0.004551930455516007,-0.004040306703826824
2010-08-24,14.0,-0.01784251971458749,-0.016712939800407035,-0.014512432962598854
2010-08-25,14.0,0.020016345537858138,0.009097775746824998,0.0032893427453595248
2010-08-26,14.0,-0.012053547129403541,-0.003843132025991081,-0.007684786454732473
2010-08-27,14.0,0.022893165755206214,0.02095924306692265,0.01658676839931239
2010-08-30,14.0,-0.021896087092920347,-0.017319022847133703,-0.01471920868888299
2010-08-31,14.0,0.008804316245239373,-0.004508145582523593,0.000390794428747121
2010-09-01,15.0,0.03923321344307353,0.03702339759978499,0.029504621333996228
2010-09-02,15.0,0.013763175221287694,0.013640835776647075,0.009080835857702363
2010-09-03,15.0,0.015604685587134525,0.014790283400770354,0.013219002387319545
2010-09-07,15.0,-0.012401306715047977,-0.017017154902460353,-0.011471189788493708
2010-09-08,15.0,0.008246629755523338,0.013429373488969564,0.006438699367075529
2010-09-09,15.0,-0.0013123523430634055,1.6488724808605416e-05,0.0048322900955937165
2010-09-10,15.0,0.007657972620167086,0.0001522306992266964,0.004863332840635781
2010-09-13,15.0,0.016012962781211105,0.01962936146501454,0.011130616053760978
2010-09-14,15.0,-0.00491494741678149,0.000603452397379567,-0.0007131195389205036
2010-09-15,15.0,0.003714749597204081,0.0032772982939679673,0.00354113887216001
2010-09-16,16.0,-0.002483291805773946,-0.0023799126904959665,-0.00036434366656679096
2010-09-17,16.0,-0.0021237020545400997,0.006877854634259317,0.0008268557718451586
2010-09-20,16.0,0.019945047865355024,0.03256389577085304,0.015209797205957498
2010-09-21,16.0,0.011736551400646578,-0.0030960968284378444,-0.002564020390809607
2010-09-22,16.0,-0.01233875925497152,-0.006779958307168354,-0.004825492514895946
2010-09-23,16.0,-0.01168254259119721,-0.0118435629325496,-0.008331340584428193
2010-09-24,16.0,0.019978199647380346,0.03340597871271669,0.021194392772258208
2010-09-27,16.0,0.008116649770275375,0.0032934983690446006,-0.005667432349210744
2010-09-28,16.0,0.00027616940164989503,0.007869256749582798,0.004850385958537151
2010-09-29,16.0,0.0031856020736127145,0.0021341679892119547,-0.0025877588476783675
2010-09-30,16.0,0.0024544749214490125,-0.00048069698706222353,-0.003083722237648967
2010-10-01,17.0,0.011236703163650085,0.008768752445373673,0.004416438203773465
2010-10-04,17.0,-0.012295101268773489,-0.003534848515812461,-0.008034932488803492
2010-10-05,17.0,0.023783218357358173,0.01934731338668677,0.02086134059079603
2010-10-06,17.0,-0.01607613354673576,-0.008709877845542335,-0.0006720045633211713
2010-10-07,17.0,-0.005467222300930208,0.005467315633275316,-0.0016465185803191673
2010-10-08,17.0,0.007014592382994789,0.00422960098769457,0.00612227817348443
2010-10-11,17.0,-0.00305479292324915,0.0014999305426526943,0.00014583690635494584
2010-10-12,17.0,0.0050613859170612115,-0.003218329030766365,0.003818756605307172
2010-10-13,17.0,0.006599338080403705,0.0027424232187518217,0.007121020299379444
2010-10-14,17.0,-0.004492301553891265,-0.00042166049399366967,-0.0036413861990395313
2010-10-15,17.0,0.0044068544430339585,0.0028460570786693505,0.002027485447987365
2010-10-18,18.0,0.0027701233201968267,0.001496923367312053,0.007243744595420987
2010-10-19,18.0,-0.020469217660846473,-0.017666172920972036,-0.015877250249970554
2010-10-20,18.0,0.034152035277827376,0.01572128838515887,0.01052407519882892
2010-10-21,18.0,0.005588569538349919,-0.0008066582471007222,0.0017739084702186325
2010-10-22,18.0,0.01261232587608102,-0.001983238422195832,0.0023892585241640507
2010-10-25,18.0,0.016420263538754497,-0.004706601835545288,0.002146971596890701
2010-10-26,18.0,0.005114857375042148,0.0003294523763262558,1.688528477283846e-05
2010-10-27,18.0,0.01560716647301581,-0.0021515766340912566,-0.002690583513671685
2010-10-28,18.0,0.0013289388817906756,-0.008259995349868677,0.0011248494058304637
2010-10-29,18.0,0.007456464855119549,0.0009898325083846139,-0.0004392872986367369
2010-11-01,19.0,0.0007404622305509534,-0.0026143786069872665,0.0009465333975153811
2010-11-02,19.0,0.008807753713623,0.013467978980506268,0.007759284493458862
2010-11-03,19.0,0.011904467512125715,0.0012169566981158676,0.003678053944041082
2010-11-04,19.0,0.02332057965960277,0.020263716220688434,0.01928286287479275
2010-11-05,19.0,0.0009260292296657147,0.011215934983510223,0.00392275298702649
2010-11-08,19.0,-0.00145443323248301,-0.0003142731116111963,-0.0021209574072836856
2010-11-09,19.0,-0.014078350430953946,-0.008256795984715504,-0.008052299681943542
2010-11-10,19.0,0.013681844152100619,0.007032637859464641,0.004376080778473401
2010-11-11,19.0,-0.0018837561815492343,-0.006727968226439429,-0.004242126544221403
2010-11-12,19.0,-0.019657149315426947,-0.010987741366457738,-0.011808492232419865
2010-11-15,20.0,-0.0052437849965248475,-0.014725420595066985,-0.0012174356326716262
2010-11-16,20.0,-0.01328726673199625,-0.007107158975604777,-0.016205413633636034
2010-11-17,20.0,0.003112631430883728,-0.003665642361018129,0.00021216287934855416
2010-11-18,20.0,0.018083427944450857,0.010349802972802535,0.015357313493959523
2010-11-19,20.0,0.007813430582162263,-0.005471345930885485,0.002540373205550228
2010-11-22,20.0,0.00870123139370831,0.01423867498573166,-0.0015753666901773267
2010-11-23,20.0,-0.009647672747534808,-0.015567064775688444,-0.014284032792181156
2010-11-24,20.0,0.022136951483332522,0.009414697756598634,0.014922967493543604
2010-11-26,20.0,-0.0075998432694112435,-0.012908809234006413,-0.007468562068020934
2010-11-29,20.0,0.0036300006636984404,0.000455165592589013,-0.001378858764733426
2010-11-30,21.0,-0.009081457902364143,-0.00754732618350622,-0.006070216944686235
2010-12-01,21.0,0.025356259931375337,0.01436443309680746,0.02161695515261708
2010-12-02,21.0,0.015777878927603593,0.010847976088187028,0.012818562518186694
2010-12-03,21.0,0.0035748578901764307,-0.004844950480590682,0.0026032365675492386
2010-12-06,21.0,-0.0021026529431888096,0.0017600874406668242,-0.001298238661417761
2010-12-07,21.0,0.006734187654075019,0.005480953815676315,0.0005150801927265025
2010-12-08,21.0,-0.0034132771473231126,0.005745090349245219,0.003701760406026544
2010-12-09,21.0,0.001660498095203722,0.005361886077689925,0.0038427480627742927
2010-12-10,21.0,0.005422823217258399,0.0020940504749416334,0.006001641860553519
2010-12-13,21.0,-0.002431564051003576,-0.011576115750010918,4.832031784740565e-05
2010-12-14,21.0,-0.0031865453200901283,0.000423961812571394,0.00091095635360805
2010-12-15,22.0,0.0061136647796230514,-0.011882768716184045,-0.005122452280258649
2010-12-16,22.0,0.0071424764460929265,0.027064887268080817,0.006185094896691501
2010-12-17,22.0,0.008782843227724524,0.006447436912365712,0.0008368043854836138
2010-12-20,22.0,0.002617675933578989,0.015052624432214157,0.0025483530061645165
2010-12-21,22.0,0.0033045775852307835,0.024206818589318824,0.006030102155631267
2010-12-22,22.0,0.00275131370412639,-0.004098822059204543,0.0033795554893063517
2010-12-23,22.0,0.0020365980815256757,-0.010503848540193395,-0.0016443283858672553
2010-12-27,22.0,0.0026469285551837807,-0.012976337383215764,0.0006126972471360848
2010-12-28,22.0,-0.004267054881717036,-0.0006051123835110305,0.0007713239125555216
2010-12-29,22.0,0.006347326896024907,0.008118287187308382,0.0010091453555356455
2010-12-30,23.0,0.0,0.0,-0.0015082191889665975
2010-12-31,23.0,0.0,0.0,-0.0001907894500615681
2011-01-03,23.0,0.0,0.0,0.011314828013585299
2011-01-04,23.0,0.0,0.0,-0.0013130618315739806
2011-01-05,23.0,0.0,0.0,0.0050071702616640845
2011-01-06,23.0,0.0,0.0,-0.002122957701494954
2011-01-07,23.0,0.0,0.0,-0.001844782063018524
2011-01-10,23.0,0.0,0.0,-0.001376327172630698
2011-01-11,23.0,0.0,0.0,0.0037251273626697223
2011-01-12,23.0,0.0,0.0,0.00900758006769764
2011-01-13,23.0,0.0,0.0,-0.001710746243041017
2011-01-14,24.0,0.010406287040179285,0.008136027359211994,0.007384542591010179
2011-01-18,24.0,0.0016689557046862147,-0.0009389068495850083,0.00137641065101346
2011-01-19,24.0,-0.03673436187077761,-0.013441473828629213,-0.010115654884377157
2011-01-20,24.0,-0.017293786647653187,-0.007505433352210577,-0.0012949592195925508
2011-01-21,24.0,0.0033230465104280627,0.00026712223074765173,0.0024135455272700224
2011-01-24,24.0,0.02018818571964729,0.004510225475185181,0.00583628034196626
2011-01-25,24.0,-0.0010989188822345896,-0.003292817665836689,0.0002634624737614111
2011-01-26,24.0,0.0182231038335376,0.008514649955198073,0.00422090718967616
2011-01-27,24.0,0.008150674733952711,-0.0029450881077479063,0.0022443057531671418
2011-01-28,24.0,-0.023913048368926694,-0.016649956010161115,-0.017852526697772375
2011-01-31,25.0,0.0,0.0,0.007662558220206783
2011-02-01,25.0,0.0,0.0,0.01669359840810869
2011-02-02,25.0,0.0,0.0,-0.00272251746839014
2011-02-03,25.0,0.0,0.0,0.0023541990752451447
2011-02-04,25.0,0.0,0.0,0.002884262567260709
2011-02-07,25.0,0.0,0.0,0.006240171597036381
2011-02-08,25.0,0.0,0.0,0.004184752099316791
2011-02-09,25.0,0.0,0.0,-0.0027857656113878804
2011-02-10,25.0,0.0,0.0,0.0007494929370688297
2011-02-11,25.0,0.0,0.0,0.005507371620330659
2011-02-14,26.0,0.010989669661372792,0.009682520455097843,0.002384924061824778
2011-02-15,26.0,-0.0024491962389830203,-0.007688051364942916,-0.003234911055292722
2011-02-16,26.0,0.011686126230247918,0.0009922497215708482,0.006257435156610036
2011-02-17,26.0,0.00022273805296685323,0.016730817418361344,0.003075691142146564
2011-02-18,26.0,-0.007137005564926057,-0.0006520607521271371,0.0019247226272978146
2011-02-22,26.0,-0.04502924362303049,-0.04522692455095547,-0.02052856505826517
2011-02-23,26.0,-0.030769692257607794,-0.033193054436896866,-0.006111960522950599
2011-02-24,26.0,0.004905250646862191,0.007320787387163963,-0.000994377240208233
2011-02-25,26.0,0.03823146213136863,0.016139513953926588,0.01055051646463201
2011-02-28,27.0,0.009037643782027305,0.0002535671535030093,0.005561085699577806
2011-03-01,27.0,-0.022069778543642015,-0.012570573713965938,-0.015739677754675885
2011-03-02,27.0,-0.003057510999297852,-0.0007614073083957007,0.0016152009236127807
2011-03-03,27.0,0.01808383752896602,0.016168143762978038,0.017219001487115193
2011-03-04,27.0,-0.005166037311909321,-0.0035571891605197803,-0.0073780374502926405
2011-03-07,27.0,-0.013260643171950904,-0.008130825639954676,-0.008341232507744434
2011-03-08,27.0,0.00752486467689929,0.006488235086553928,0.008922733898683255
2011-03-09,27.0,-0.0019359765201999001,-0.0033656696663705186,-0.0013617034323515353
2011-03-10,27.0,-0.025826772400872146,-0.011601908282087703,-0.018870951812180237
2011-03-11,27.0,0.013166860016846282,0.005066095371633994,0.007080513662183874
2011-03-14,27.0,-0.0038932423019982453,-0.006896060114469293,-0.006049325659529536
2011-03-15,28.0,0.004748680418040973,-0.010377720146494563,-0.01120034817237281
2011-03-16,28.0,-0.011651968965480975,-0.015944550289925197,-0.019494949042855536
2011-03-17,28.0,0.008137649953304505,0.010927405865078565,0.013398228752857344
2011-03-18,28.0,-0.0070707568970107436,0.007627299364850138,0.004310201897316901
2011-03-21,28.0,0.014615258607719806,0.013085965131649623,0.014985846366661448
2011-03-22,28.0,-0.0010845747269867868,-0.007958135558081003,-0.003550567117658776
2011-03-23,28.0,0.010391753677777948,0.006512320803323679,0.00291397966743423
2011-03-24,28.0,0.008028410622883685,0.014423226193323414,0.009340748456551973
2011-03-25,28.0,0.011279675350660701,0.0011911811896578527,0.003161136890789118
2011-03-28,28.0,-0.0016208556532194996,-0.004348357928756074,-0.002747836267090409
2011-03-29,28.0,0.011184074661939136,0.004154984399847683,0.007060045042073693
2011-03-30,29.0,0.014767118243074074,0.011281017440702978,0.006684706201916635
2011-03-31,29.0,0.006914184110283916,-0.002103044243040608,-0.0018295015230987977
2011-04-01,29.0,0.010239236121740426,0.006052063352803805,0.004962987972138233
2011-04-04,29.0,-0.0032300763909768994,0.00010669347763161418,0.0003452097520288966
2011-04-05,29.0,0.00206187161691006,0.0023637561280931306,-0.0001800552456384663
2011-04-06,29.0,-0.00039353113973653595,0.0005061096424179401,0.002183677516658822
2011-04-07,29.0,-0.003551497837435358,-0.004886138103988147,-0.0015200063176690204
2011-04-08,29.0,-0.0070480924875157445,-0.008687573126970494,-0.00400444374710851
2011-04-11,29.0,-0.007552421485513472,0.005632566340043665,-0.0027933795260068894
2011-04-12,29.0,-0.010474576226108989,-0.0016766096166528134,-0.007776699229565143
2011-04-13,29.0,0.002023612204570302,0.010337893321032942,0.00019023558280406583
2011-04-14,30.0,0.0005092148285748887,0.0029156243936916183,8.367659155239515e-05
2011-04-15,30.0,0.0077670361412570665,0.0012868213380698656,0.003925413156908419
2011-04-18,30.0,-0.008021867943042082,-0.010996864629289338,-0.011017851653977395
2011-04-19,30.0,0.0009542428221469557,0.005538656152802491,0.00573117089721964
2011-04-20,30.0,0.03136820297822966,0.024504148041187147,0.013514947433656221
2011-04-21,30.0,0.0024172341574986377,0.003990067733923619,0.0052767819301140495
2011-04-25,30.0,-0.0015507974525161062,-0.0007282006110716499,-0.0015926699031209024
2011-04-26,30.0,-0.008580409579638449,0.011504225687338655,0.008979584523029382
2011-04-27,30.0,0.012941090488439177,0.02023572324279187,0.006249847099511818
2011-04-28,30.0,0.003872303128733301,0.0003872482776539288,0.0035554240499382495
2011-04-29,31.0,0.005676647867096207,0.0006122510056576158,0.002300662213150728
2011-05-02,31.0,-0.0063579973377637985,-0.002193236178678326,-0.00175271131343413
2011-05-03,31.0,-0.0029558106448680068,-0.003093639793915981,-0.0033793036283190636
2011-05-04,31.0,-0.011794567389653409,-0.007596102847316222,-0.006855308680100647
2011-05-05,31.0,-0.006510255644583229,0.01305165474490948,-0.009069835815006422
2011-05-06,31.0,0.00600531843698715,0.00694807164432788,0.0038199203649145197
2011-05-09,31.0,0.007131931083407017,0.0018599299760165612,0.004544163641626575
2011-05-10,31.0,0.013597620049428782,0.017945470896850856,0.008074036650198346
2011-05-11,31.0,-0.014044214690109113,-0.004157587278363661,-0.011111495877577093
2011-05-12,31.0,0.0033405998081950106,0.00874223040038764,0.004895437361786659
2011-05-13,31.0,-0.013739619349291432,-0.0029254069119858173,-0.00806733006032423
2011-05-16,32.0,-0.020295662137605662,-0.0027376501810753794,-0.006204391417766519
2011-05-17,32.0,-0.012662650350644455,-0.0022325272820301945,-0.0003685605881837972
2011-05-18,32.0,0.018814163111649275,0.005346902819295629,0.00880379946585852
2011-05-19,32.0,0.00614068764023209,0.005821312006330337,0.0021779408643529674
2011-05-20,32.0,-0.016596030508198356,-0.004587225100028625,-0.007688267521873571
2011-05-23,32.0,-0.018867410958916475,-0.02465538813175323,-0.01192558460112425
2011-05-24,32.0,-0.00904282719180639,-0.004537033944361046,-0.0008273801774386635
2011-05-25,32.0,0.006478026127223435,0.017742989534011166,0.0031831687125787322
2011-05-26,32.0,0.023673041543700025,0.00951224308079085,0.0039531157988739185
2011-05-27,32.0,0.005739155139600572,0.008898873288155574,0.004080919686204165
2011-05-31,33.0,0.009458531990756459,0.009343930403418643,0.010592724697279676
2011-06-01,33.0,-0.02481633040305793,-0.015537299674188276,-0.02278464425831217
2011-06-02,33.0,0.0023093008803594995,0.0032420122351966008,-0.0012248353901096465
2011-06-03,33.0,-0.008408952087679023,-0.012261949335046984,-0.009733809463420173
