,index,mom_pct_change,rev_pct_change,SP500_pct_change
913.0,89.0,0.006376677236599615,-0.0016238627487159206,-0.0046870230309741245
914.0,89.0,-0.006623221113244382,-0.0284958452404399,-0.00943264946713962
917.0,90.0,0.005009324485662636,-0.008427944912965179,-0.0016388318166757898
918.0,90.0,-0.011681307669380237,-0.014320405506747735,-0.008125926498228409
919.0,90.0,-0.005699598009680407,0.004079093825013503,-1.4923577632885987e-05
920.0,90.0,0.006559075611612586,-0.002275441154183766,-0.004987097282612596
921.0,90.0,0.014555798464893643,0.016367877974880242,0.01649736234989274
924.0,90.0,-0.0037748399046218296,-0.006048569522662894,-0.002314313728559836
925.0,91.0,0.001425566660367017,0.008600774488192575,0.007409672577889825
926.0,91.0,0.017027369055586595,0.004716420334636673,0.006680490923747229
927.0,91.0,0.008424327278997057,0.003509976417365279,0.002717099891568653
928.0,91.0,-0.04193177219100621,-0.015621191239897114,-0.010061659913606968
931.0,91.0,-0.009783929429396532,-0.008457797462124817,-0.00890905606969361
932.0,91.0,-0.014443198871839003,-0.011996809197086854,-0.009040932945028057
933.0,91.0,0.005286426080182616,0.0020475322706594466,-0.000313861457302278
934.0,91.0,0.029561667204946553,0.025458516905123442,0.016540974699349675
935.0,92.0,0.028351205201152217,0.027941895798889015,0.01908056557933535
938.0,92.0,-0.01617855826117053,-0.005912135638167037,-0.0004833595887074882
939.0,92.0,0.008499701143520976,-0.004333132675318585,-0.0043168283608459035
940.0,92.0,0.005810966951760477,-0.0062447551186473604,-0.0028999798130677767
941.0,92.0,-0.004409911967207502,-7.947299293098453e-07,-0.0075036694675360005
942.0,92.0,0.026458858085467152,0.028557684887156053,0.01904028588598905
945.0,93.0,0.00796650971348386,0.004012683821001406,0.0023292692665812798
946.0,93.0,0.022861808000674434,0.007489631164910715,0.005106758007594747
947.0,93.0,-0.004196991339423872,0.0059761507175959405,0.0006208264404641284
948.0,93.0,-0.0028839291011470867,0.006299466079995453,0.0004136855394443195
949.0,93.0,-5.0241549845686515e-05,-0.00044918860407142656,0.002188441817939202
952.0,93.0,-0.006504970033227597,-0.0017216944389790046,-0.0012519007957618733
953.0,93.0,-0.006216677622102473,0.0035370554756902206,-0.00012814640056846294
954.0,93.0,0.005409349748452685,0.0032288720761111667,0.0011396405267545262
955.0,94.0,0.002335603495849814,0.01978716799529432,0.007100510313353237
956.0,94.0,0.006135731231481001,0.0031441322725903166,0.0018721339981915275
959.0,94.0,0.014052997376810317,-0.006345812197241207,-2.1174829462955458e-05
960.0,94.0,0.013286352914677668,0.0021503713688796446,-0.003497536135912971
961.0,94.0,-0.002030809721569371,-0.00037861060561364954,0.0002264032488046297
962.0,94.0,-0.007652451342288857,-0.008046778427910895,-0.008072242646582573
963.0,94.0,0.0027746007819503538,-0.0022582200804645903,0.006454730908207917
966.0,95.0,-0.003016918962286308,0.007823365524480996,-0.0004890148137838279
967.0,95.0,-0.004399793191740065,0.005235498058183974,-0.0008081822874276279
968.0,95.0,0.00018215433190132968,-0.0019335519175177063,0.0008443492265819419
969.0,95.0,-0.008510752937713372,-0.013161062750575514,-0.00780580496271055
970.0,95.0,0.004816812221720135,0.013771488357787808,0.0050732955705157234
974.0,95.0,-0.0033314931819727668,-0.005981794531148665,-0.0011659590635981765
975.0,96.0,-0.0011157649134965419,0.011039785399386381,-0.0010676612969652277
976.0,96.0,0.023459928795370823,0.0360451281433672,0.020435540463669577
977.0,96.0,0.006962717616495195,0.008605864618748838,0.0040499740579702515
980.0,96.0,-0.008220187503011034,-0.012848838148243325,-0.006147829935223559
981.0,96.0,-0.003654016443670771,0.0033862375845082338,0.0031349558295050706
982.0,96.0,-0.012842736175254343,0.016318914874609937,0.002092692232889659
983.0,96.0,0.01305614609179978,0.01687536686379404,0.01630974737217783
984.0,96.0,0.0058688340986506,0.008357452718119995,0.003958951318527193
987.0,97.0,-0.008360615072020993,-0.0169181095653547,-0.003124690820504483
988.0,97.0,-0.00811017407711625,-0.0038949142132764015,-0.0012797755200721905
989.0,97.0,0.005705820142307949,0.00557448732893181,0.001185553958514829
990.0,97.0,-0.0048949025942896076,-0.005282531949732705,-0.0005407337436069692
991.0,97.0,-0.000526905641488884,-0.002714254133310401,-7.531901909729743e-05
994.0,97.0,-0.0010139047133590818,-0.0034316533858575805,-0.002232653981520283
995.0,98.0,-0.008573987016717011,-0.02548030380002475,-0.0105018557847808
996.0,98.0,-0.015612905586286408,-0.002319357344052675,-0.0057367349435899495
997.0,98.0,0.020860101864131776,0.012458632034874384,0.009648981834660786
998.0,98.0,-0.002746785620318237,0.0005111508253999641,-0.004477753072888002
1001.0,98.0,0.0017254476884631885,0.0007840799630877471,0.002651506710448004
1002.0,98.0,-0.002386844789754217,0.001632329797450216,0.0008722869484341089
1003.0,98.0,0.0011846931575862807,-0.014794584717621717,0.0036244096381636837
1004.0,98.0,0.010149312279312062,0.008600618360667323,0.007174435557619541
1005.0,99.0,-0.002417474586290802,0.002795235073929936,-0.00032158936312698394
1008.0,99.0,-0.011913475987388122,-0.0085624332146103,-0.0034567355331607263
1009.0,99.0,-0.015345430612849775,-0.020234010309038108,-0.00989094181235195
1010.0,99.0,-0.0039031890115812317,-0.01462566130046734,-0.006188030354815854
1011.0,99.0,-0.00024839175991598906,0.008423277849718469,0.00019538952303133073
1012.0,99.0,-0.013196874428585071,-0.0004519736320394596,-0.0029661372528556607
1015.0,100.0,0.01164941915087755,0.01761777336779493,0.008077922524027725
1016.0,100.0,0.01934257565607559,0.02147459578217542,0.010269933278491461
1017.0,100.0,0.008449588208131043,0.007129788771832568,0.004117058019306619
1018.0,100.0,-0.004537995180270338,0.0032694140319081575,-0.0024437290975140025
1019.0,100.0,-0.01243199154742559,-0.022448360569487825,-0.016571304555192734
1022.0,100.0,0.0064103626166109985,-0.0018350461547256725,0.00043958226653084687
1023.0,100.0,-0.0036203765677216395,-0.010859487988218054,-0.01444390628760639
1024.0,100.0,-0.023891429133222186,-0.013148038064769363,-0.0030853828766044256
1025.0,101.0,0.005597437341305078,0.01318067783310387,0.002995542646406335
1026.0,101.0,0.006490512597077003,0.0027350487017946843,-0.0007289817322603254
1031.0,101.0,0.015769905836210206,0.008068897343416504,0.00015587969925845435
1032.0,101.0,0.008885893259587075,0.03068072736294917,0.010926475234507071
1033.0,101.0,-0.023718608222507053,-0.030469544209322286,-0.009379454163327194
1036.0,102.0,-0.0020770045995810228,0.0069041728465152555,0.002163809008205897
1037.0,102.0,0.012098197583116643,0.00968674785980842,0.007853184882181896
1038.0,102.0,-0.021941684274071283,-0.020168740310702937,-0.023705000038029778
1039.0,102.0,-0.01498421504684434,-0.02104538885348315,-0.01220484261628385
1040.0,102.0,0.0002275640183996064,-0.003005492193334558,0.001698692425988746
1043.0,102.0,0.005328338433926061,-0.009205997461926841,0.00013048788935265954
1044.0,102.0,0.0022125868510278314,0.004280514578526073,-0.0039854205221913075
1045.0,103.0,-0.016319083551115186,-0.020773095832196952,-0.013852035718884714
1046.0,103.0,0.0043776147187971955,-0.010368884273976597,-0.0015935449138314572
1047.0,103.0,0.007890697908228805,0.006808955636743408,0.00483994963594836
1050.0,103.0,0.020935762781982902,0.014959549538705662,0.019862053761098286
1051.0,103.0,0.003075607506518685,0.00269262880008464,0.0006633863793055195
1052.0,103.0,-0.001777880332216919,-0.0006613988335542498,0.002320181125065268
1054.0,103.0,0.011656338471065831,0.011143656976286853,0.013026314842639719
1057.0,104.0,0.0026049323003437762,-0.00597288822066574,-0.0020295818770267315
1058.0,104.0,-0.002826151774162744,0.0017367969469631594,-0.0052265872985560735
1059.0,104.0,0.008371339971939696,0.01122473266244497,0.007856028682432292
1060.0,104.0,0.00974504692467416,0.018368124678747953,0.004269642628790704
1061.0,104.0,0.004006450796672056,0.009798387924671248,0.00016250753698754394
1064.0,104.0,-0.003738329905217963,-0.0006958212325219426,-0.004745224843287543
1065.0,105.0,0.00894108265301764,0.0005087733911795844,-0.0017098123935156417
1066.0,105.0,0.0023537248995209705,0.0022361584163700598,0.0015848622233496368
1067.0,105.0,0.00795528527803232,0.0025486044945826846,0.0033065906083264984
1068.0,105.0,-0.0008656978873375464,0.0005020815785378163,0.0029209195962771606
1071.0,105.0,0.004419852699112992,0.006785626791290122,0.0003385605486661003
1072.0,105.0,0.004495008830345382,0.0035638806568127346,0.0065488820784729285
1073.0,105.0,-0.007690475575877498,-0.005021237936990686,0.0004482397633895907
1074.0,105.0,-0.012609820816790273,-0.0058399374061236745,-0.0063214251654488685
1075.0,106.0,0.0014580863657565946,-0.017436470323380793,-0.004135401260425775
1078.0,106.0,0.010968260943588404,0.00845239323959741,0.011870590853387819
1079.0,106.0,0.014245126541075704,0.006291218596002212,0.011486656421599406
1080.0,106.0,-0.003146618316598249,0.0025735814774843655,-0.007589201039747917
1081.0,106.0,0.009561489803742617,0.005817596746619536,0.00548810949285139
1082.0,106.0,-0.002324545256546506,-0.009043822079883301,-0.009378687628036508
1085.0,107.0,-0.0027287425775588624,-0.003227827791836657,-0.002440296594621194
1087.0,107.0,-0.014429792283103704,-0.008158759871673471,-0.00478746019469678
1088.0,107.0,4.5145002434388014e-05,-0.0053551700534971046,-0.001218442012279497
1089.0,107.0,-0.010654617450047477,-0.008347817098241473,-0.011049941573072375
1092.0,107.0,0.02665141477512676,0.02455509027413485,0.016941941334216226
1094.0,107.0,0.026888991594494694,0.023431843074754054,0.025403420320955883
1095.0,108.0,0.003104694436901112,-0.0005613725804473723,-0.0020856174946130013
1096.0,108.0,0.009194706453323487,0.005657047982712615,0.004865096315322948
1099.0,108.0,-0.005821311889489389,-0.0039761664850384345,-0.0031231161538831653
1100.0,108.0,-0.0014555838670885612,-0.007383157033858246,-0.003242371304872038
1101.0,108.0,0.0064810486420596395,0.004973551971845425,0.002655865938542279
1102.0,108.0,0.00581803153385021,0.013368583568149206,0.007597415119266371
1103.0,108.0,-0.008194746445340618,0.001045691682889527,-4.7513986152325494e-05
1106.0,109.0,0.007637876136198418,-0.006546108109054571,-0.0009306715612543703
1107.0,109.0,-0.0009366309795492911,-0.0015322085045691547,0.0011286697641588184
1108.0,109.0,-0.0052616895943689455,0.004573115571335262,0.00019699191031485874
1109.0,109.0,0.0001052193986736727,0.012362813451938803,0.005642922184040833
1110.0,109.0,0.0002198620447101396,-0.003511582792821155,0.0034032703971196288
1114.0,109.0,0.003635261375161425,-0.0065026696297631244,0.004428106846314561
1115.0,110.0,0.028865250122335994,-0.0013276808303544386,0.001507477027169024
1116.0,110.0,0.011726293596451953,0.008569779431501612,6.614683421224399e-06
1117.0,110.0,0.004730301571099671,0.011577260604120088,0.005445481690718124
1120.0,110.0,-0.002093350860545673,-0.003239531148025332,-0.0018496216125600817
1121.0,110.0,-0.0006431506567049605,-0.023269038202901347,0.005105995170664235
1122.0,110.0,0.001572028725758856,0.0037095567715448195,-0.0038996213232838084
1123.0,110.0,0.010263248082633337,0.019813954597276105,-0.0025633010773032927
1124.0,110.0,0.019375892230617798,0.004788894101295693,0.010052705569688847
1127.0,111.0,-0.02019015646386898,-0.008216701775518342,-0.011538744820964397
1128.0,111.0,0.014387473560405439,0.00256067100703532,0.010416510240551347
1129.0,111.0,0.004077114420907979,0.003958138709015046,0.0005491705981217621
1130.0,111.0,-0.00851469467759879,-0.008405836004017685,-0.0018053993582290984
1131.0,111.0,0.00552009373483906,0.010284489577971989,0.005657940611518475
1134.0,111.0,0.0067001788917191,-0.005631757103883484,-0.000606117484177382
1135.0,112.0,0.0018791520187988798,0.008863156769532476,0.001595272232703504
1136.0,112.0,0.006085594074525613,0.005393053356128652,0.000592263093356804
1137.0,112.0,0.006147469885241563,0.0008239839264774119,0.0006906716689645265
1138.0,112.0,-0.001200259700245665,0.00169906044509881,-0.0010450813177572682
1142.0,112.0,0.013274605170937637,0.005079371833943002,0.007336475471722448
1143.0,112.0,-0.019592607302235887,-0.021749185718274954,-0.012404137955230099
1144.0,112.0,0.0005636944379796671,-0.015567837833253929,-0.006303057332801343
1145.0,113.0,0.014760794688804247,0.009595705878132955,0.008772467921830174
1148.0,113.0,-0.017750443045728502,-0.024564245890061433,-0.018309580659152336
1149.0,113.0,0.006347015585190252,0.0034025358696863073,0.006109463971145868
1150.0,113.0,0.01904473890536944,0.021307396541740187,0.012725994077109837
1151.0,113.0,-0.0016938987231282954,0.007594296749439122,-0.0008640799292052304
1152.0,113.0,0.004254695866911917,0.0012528244377476461,0.002323855425648391
1155.0,114.0,0.0010161222903673605,0.010407735194666845,0.00461072337316093
1156.0,114.0,0.00916008101243424,0.010472741041369837,0.00956601649469957
1157.0,114.0,-0.00215204322747613,0.006720152520860945,0.001084512714484509
1158.0,114.0,0.0023997892044693493,0.01412112331256885,0.0018164914425815581
1159.0,114.0,0.004231803573417625,0.007470309419655962,0.004481139122655131
1162.0,114.0,-1.0090425704656347e-05,0.011554364473521572,0.0032490857396794137
1163.0,114.0,-0.006089561505493201,-0.0088239740352824,-0.0024032529493148713
1164.0,114.0,0.0009299940355418479,0.0023989255763874674,0.00131405176760091
1165.0,115.0,0.008244289869440513,0.0073463097350979665,0.005602990523162488
1166.0,115.0,-0.0201951030097852,-0.0058156296247563796,-0.0016184626244926115
1169.0,115.0,-0.005117433144586969,-0.008129013281390363,-0.005510332450180511
1170.0,115.0,0.0032169921067582872,-0.005381832045393687,-0.0024225306518709244
1171.0,115.0,0.012831833333399722,0.007517219224058768,0.006697492376419811
1172.0,115.0,-0.012202250039845796,-0.0113212979135218,-0.008282433828555424
1173.0,115.0,-0.002921086538620754,0.0025071123900196612,0.007174256352702191
1176.0,116.0,-0.0034271242562915138,-0.005250185949940056,-0.0033400389194234714
1177.0,116.0,0.006770153773789578,0.0056600520790547225,0.0077851108025177584
1178.0,116.0,0.004493717366884475,0.004659808462881332,-0.0005883499068413123
1179.0,116.0,0.0054201817967489685,0.009941746046419054,0.00405666949441863
1183.0,116.0,-0.0035627734574769864,-0.02038173242659057,-0.0044735804606589324
1184.0,116.0,0.0056221195097773905,-0.009699978546707021,0.005172264111710456
1185.0,117.0,-0.012234790871754908,-0.027915954659402175,-0.010546128701639845
1186.0,117.0,0.005347057617491269,0.006899805528121672,0.004048451943253761
1187.0,117.0,-0.006500466089312551,-0.005480154066828535,-0.00429489561132812
1190.0,117.0,0.001869309474964953,0.01228085228734982,0.006302737952936344
1191.0,117.0,-0.004644418403751316,0.008935534880070983,0.0035443321494683655
1192.0,117.0,0.012655889482649141,0.01487761917021524,0.01218913260513399
1193.0,117.0,0.0028277517141373277,-0.019085783636069675,0.0035522505198095633
1194.0,117.0,-0.003275449906966976,-0.006282450973695564,-0.002836767069231527
1197.0,118.0,-0.05304136910376454,-0.02052709054587314,-0.022966290584432447
1198.0,118.0,0.028134164055742185,0.015850953336056683,0.014307223290395576
1199.0,118.0,-0.017890777213739183,-0.015623061713149622,-0.014327681394279534
1200.0,118.0,-0.016587608990660186,-0.008659741627008189,-0.006701003439812281
1201.0,118.0,0.03150664677115937,0.06585702290634174,0.008847902373522176
1204.0,118.0,0.014344051770928712,0.0018841140144873591,0.004661629963028435
1205.0,119.0,0.008007322106404358,0.023370396519962467,0.01041921875000007
1206.0,119.0,-0.0013254280267985807,0.01247215873876446,6.340190171760796e-06
1207.0,119.0,0.021519857498067552,0.011266093731832594,0.0040347322693841114
1208.0,119.0,-0.0032481422588525933,-0.0037071244430122775,-0.0018421130247733286
1211.0,119.0,0.0049444368236448155,-0.0011733862967532316,0.007186011722218666
1212.0,119.0,0.00033094873456159803,0.005157358687691649,0.002484899676771457
1213.0,119.0,-0.00513502097577706,-0.011781835344014214,-0.009307883608932754
1214.0,119.0,0.002354988436942607,0.014015277277204797,0.009407983261396247
1215.0,120.0,0.02386215841594035,0.017316768777386506,0.010534666895180678
1218.0,120.0,0.010052280206801023,0.006705171790636432,0.0019077786269059427
1219.0,120.0,-0.00039107749211693134,0.0057592338084853645,0.005230269513137653
1220.0,120.0,0.011741722570805302,0.011585274395425693,0.004139081299929126
1221.0,120.0,-0.002605680763944851,0.0013080234836408855,-0.0036871039064235722
1222.0,120.0,0.020594161560436697,0.013091984236985921,0.004321655306021466
1225.0,121.0,-0.003604896754078879,0.0025821298312842522,4.2889368592202715e-05
1226.0,121.0,0.01028910244511696,0.009996626564988165,0.010142153479971716
1227.0,121.0,0.0018337305213190214,0.00859607722928527,0.0051141362697153525
1228.0,121.0,-0.0005229232979265808,-0.015209271051693906,-0.005009741163373271
1229.0,121.0,0.013218434624441954,0.013726634353816691,0.010300096519028301
1232.0,121.0,-0.003433164673342981,0.0005622726351272478,-0.000707617924973758
1233.0,121.0,-0.00019440939097120635,-0.0030523154704868325,0.001722386289245481
1234.0,121.0,-0.013901180769458366,-0.017980858134225265,-0.008273657594813577
1235.0,122.0,0.008314500454746677,-0.002708238711697941,-0.002923832356719225
1236.0,122.0,0.0075500974455717795,-0.0036827295468780607,-0.0005513654411685165
1240.0,122.0,0.019095469679713227,0.0038270478509669138,0.006340981548631053
1241.0,122.0,-0.013734712399678805,0.0024374714128925002,-0.007047981897774669
1242.0,122.0,0.01437939572346968,0.005717218173434968,0.00367034439193481
1243.0,122.0,-0.020156650402707678,-0.012351677411081775,-0.014307241527974024
1246.0,123.0,-0.003087753752787803,0.001499453048113275,0.005935988427895333
1247.0,123.0,-0.012733237259381358,-0.0048226924356502,-0.005510807488524838
1248.0,123.0,-0.01377693866973535,-0.018160859819327912,-0.013779732742503992
1249.0,123.0,0.021482581089118203,0.009501156646898235,0.008490293972530871
1250.0,123.0,0.014097945539832745,0.013207531135337448,0.012831541229424204
1253.0,123.0,-0.00988633204456707,0.002520187648137706,-0.00034681344994402785
1254.0,123.0,-0.008936003024573614,-0.02185106593125854,-0.010153367167240024
1255.0,124.0,-0.009281803151375733,-0.02006176902773458,-0.008369555515669425
1256.0,124.0,0.01642824086234539,0.022128391142260128,0.014784291377196501
1257.0,124.0,-0.006031366361250112,-0.006536026459901723,-0.005885016114436148
1260.0,124.0,0.009532124937540099,0.017575424159817044,0.007567364431436019
1261.0,124.0,0.00765206272971668,0.0160321744101918,0.007791157767295331
1262.0,124.0,-0.013715677972382078,-0.006868943524869509,-0.013851474486292426
1263.0,124.0,-0.02364828068762779,-0.036116826059193405,-0.02501035094286319
1264.0,124.0,0.0025980846758698163,-0.0063046901119845015,0.002669776576555538
1267.0,125.0,-0.009176499950361206,-0.023326398924323255,-0.012145015629135836
1268.0,125.0,0.0068777353630092184,0.011489250863709378,0.009497272121224087
1269.0,125.0,0.005870279947921509,0.0032351779824523084,0.009590486444071455
1270.0,125.0,0.008818160234839157,0.00390239641666732,0.0061998311850259835
1271.0,125.0,-0.0009177601090773702,-0.006105299580212986,-0.004289562412875814
1274.0,125.0,0.006314966216527296,0.008795380420869681,0.005403747467634501
1275.0,126.0,-0.011863302340384319,-0.0061369403955631174,-0.0005449081736377259
1276.0,126.0,0.00461384253473518,0.000512603562331726,0.0008240472350893313
1278.0,126.0,0.009983199065713677,0.01054844491095298,0.010201732142340214
1281.0,126.0,0.005792561008595642,0.005112547972483938,0.0052515464964768555
1282.0,126.0,0.011676393066850343,0.006720451281301565,0.007229670722828763
1283.0,126.0,-0.009296927077877715,0.0023668283208321816,0.00018159245054127915
1284.0,126.0,0.017212286128637466,0.022654750775635724,0.013554249906357896
1285.0,127.0,0.004714210368336402,0.009818362727043728,0.003086483632862347
1288.0,127.0,0.0020956864951146904,0.003950836496421728,0.001374879432867404
1289.0,127.0,-0.0029205880808380823,-0.015866464902391065,-0.003708760911961373
1290.0,127.0,0.005454027470116862,0.004027398099057833,0.0027740472164057284
1291.0,127.0,0.00569799371167502,0.0076109416073105954,0.0050329647425946256
1292.0,127.0,-0.0007962970973589667,-0.0019917602004467794,0.0016100503211176065
1295.0,128.0,0.004188362315075911,0.0065989571598240706,0.0020330263437824403
1296.0,128.0,-0.016609851715663537,-0.003911270355210006,-0.0018519369130487462
1297.0,128.0,-0.011221901274682955,-0.005333048618762737,-0.0038112215188927934
1298.0,128.0,-0.0007864958677590517,0.0034683677643514987,0.0025564722015867236
1299.0,128.0,-0.000980250932196247,-0.0034998644673849945,0.0008282942843145236
1302.0,128.0,-0.00818747737528439,-0.0029988072481999086,-0.003736037754951127
1303.0,128.0,0.0035118653171215875,0.005149608642555326,0.00037381693747806644
1304.0,128.0,0.006588879855397689,-0.0012421096456108893,-0.00013640921141577778
1305.0,129.0,0.014843820748005587,0.01710524650540727,0.01254056989753427
1306.0,129.0,0.0022268380830216318,-0.001937647409421317,0.0016404581697111453
1309.0,129.0,-0.00924592637755305,-0.0037028731979336094,-0.0014798348405500317
1310.0,129.0,-0.015402502663017126,-0.025318557701802726,-0.005723033522392118
1311.0,129.0,-0.015992640154944383,-0.0038925817314651836,-0.0038058649299111957
1312.0,129.0,0.003866049099344093,0.011649855776340335,0.003885449938943575
1313.0,129.0,-0.00047683237321290985,-0.0062684604610462324,-0.003569960525698801
1316.0,130.0,0.007612782688262676,0.003343499830178287,-0.0011529207361400395
1317.0,130.0,0.005803417445791559,0.0014505060564151018,0.002776056134700333
1318.0,130.0,-0.0005399315982645647,-0.00457287844444636,-0.005176618120080079
1319.0,130.0,-0.02313657828023611,-0.014318055256252071,-0.014281601380197961
1320.0,130.0,-0.010632030039258477,0.0014488628947792125,-0.0033045953891290836
1323.0,130.0,-0.0026702703456891186,-0.0031908641267891836,-0.005900302398330837
1324.0,130.0,0.010390504135737711,0.01435008750648369,0.0038211953199089876
1325.0,131.0,-0.0036363868863687142,-0.01191882680506141,-0.005779602928505545
1326.0,131.0,0.012686645504393301,0.015753772943291854,0.008619376484360286
1327.0,131.0,0.0015398577773665044,0.0035062272233213343,0.003947010921615535
1330.0,131.0,-0.004602857082342826,-0.005381520812971019,-0.00403965777164117
1331.0,131.0,-0.020336441240457036,-0.020328608650665037,-0.015874194741040237
1332.0,131.0,0.002749362632283092,0.005487457486032255,0.002747645185721348
1333.0,131.0,0.007781128195854292,0.009944162478073249,0.0019634016027962886
1334.0,131.0,-0.008961188874184334,-0.006285153265848109,-0.0031743183568806455
1338.0,132.0,0.009756575232937336,0.007509682044602029,0.004164221602432239
1339.0,132.0,0.008912111716232296,0.016552542577976094,0.008116953209842404
1340.0,132.0,0.0011319237295949636,0.0038141166655937253,0.0012098628337211537
1341.0,132.0,0.0028954675301043785,-0.003315520264076011,5.443114110303959e-05
1344.0,132.0,0.021219784706075696,0.030159597567554198,0.009992880823750605
1345.0,133.0,0.004140760681955247,0.015272094217601007,0.007345789391592916
1346.0,133.0,-0.0013792070437226855,-0.0018880992887818416,0.0030522833735622257
1347.0,133.0,-0.0026911303527385466,-0.006790701151365397,-0.0033804153149811222
1348.0,133.0,-0.001161320099143459,0.00459686946864043,0.002714679741101511
1351.0,133.0,0.006087138385718361,0.005359231398789977,0.0056931530442476674
1352.0,133.0,0.007826124985938588,0.010877437234381716,0.004217739327674108
1353.0,133.0,0.01494876465653563,0.006202061760083521,0.012177672896303449
1354.0,133.0,-0.003435380218146178,0.0006222250553624021,-0.0018429538196846895
1355.0,134.0,-0.003548829846454671,-0.004074795238323492,-0.007216886263627376
1358.0,134.0,-0.0032449023848087457,-0.008482896769753967,-0.004719586526811925
1359.0,134.0,0.00404911333281247,0.0028048164413828737,-0.0025971430708935372
1360.0,134.0,-0.002697169302349989,0.004711586494562636,-0.00273946595048713
1361.0,134.0,0.006039079477783949,6.625479186748163e-05,0.0034854258676535466
1362.0,134.0,0.0008964983573729657,-0.0033111160567141696,-0.004073801130465626
1365.0,135.0,0.00045139723184939307,-0.003936956803698055,-0.0060292307798877065
1366.0,135.0,0.011625235399205546,0.004885521717477692,0.007998543475556064
1367.0,135.0,0.003015424136868594,0.004216754303687375,-0.0006666695473820372
1368.0,135.0,-0.00831789168527559,-0.010154495704927435,-0.008979414583967338
1369.0,135.0,0.009505376067817928,0.01141698991825607,0.0070532243451535415
1372.0,135.0,-0.005380751819081065,-0.008729916565496465,-0.008506361953748875
1373.0,135.0,-0.014139907395188023,-0.01840107432211534,-0.012332078852067663
1374.0,135.0,-0.0028511809765473517,-0.004938406157358422,0.0005739063518743759
1375.0,136.0,0.02783128896092,0.01994264266602027,0.02183049604365883
1376.0,136.0,0.0017533865057742903,0.007450172594769789,0.006286271807078414
1379.0,136.0,0.013509821005023792,0.008339162240897046,0.004074720335558668
1380.0,136.0,-0.007201524360274924,-0.006763409097611561,-0.007063723409320266
1381.0,136.0,0.02281067265222896,0.01083618349500196,0.013827532394934838
1382.0,136.0,0.013632604630076484,0.012451249427333434,0.0067439531397044394
1383.0,136.0,0.004526724032582763,0.011505460852737393,0.006548755402622897
1386.0,137.0,-0.0024403787179279714,0.006807152368659386,9.173641713244862e-05
1387.0,137.0,0.012405743692341186,0.0034829014371604685,0.005737513079636436
1388.0,137.0,-0.0023189043222169303,0.013594466247245729,-0.004724557241463034
1389.0,137.0,0.026487856202001447,0.000506840759677718,0.003258134764679621
1390.0,137.0,0.008808100262092755,0.0011331362203348626,0.004394843515520774
1393.0,137.0,-0.0035381562396128107,0.0014655598983190465,0.001329699787098182
1394.0,137.0,0.008984003703282683,0.009335899251969471,0.00558419502875096
1395.0,138.0,-0.0036768038338391264,-0.0029696943477566682,-0.004875923596155185
1396.0,138.0,-0.011314554966934409,-0.003610324045215185,-0.0038393812241105385
1397.0,138.0,0.009807142467077179,-0.007484189993440982,0.002903421198789946
1400.0,138.0,0.00843611153819479,0.0030884265108255373,0.003570558689741876
1401.0,138.0,-0.0034010665230735705,0.007500155562610189,-0.0028055878101066467
1402.0,138.0,-0.0017930689677626232,-0.007371458717230384,0.004265540341705787
1403.0,138.0,-0.018263897235783876,-0.024009351042116045,-0.013182771972194418
1404.0,138.0,0.028360985302208895,0.026013671622662948,0.013427559516743681
1407.0,139.0,0.00016356059074366103,0.005279410161539866,0.000722931253898329
1408.0,139.0,0.007576716306413734,-0.007239901518054437,-0.0023703916199453445
1409.0,139.0,0.007566546516959394,0.005765778622790918,0.008095344244797742
1410.0,139.0,-0.0003078979645911195,0.009713348496442165,0.00483725876385388
1411.0,139.0,0.004428178999670041,-0.00010125156900525623,0.004222034052096646
1414.0,139.0,-0.005486130647996445,-0.02009732412188937,-0.00369819718572606
1415.0,140.0,-0.0031263834376474065,-0.02094993897275339,-0.0020429655768170463
1416.0,140.0,0.001997934452212291,-0.004264059100318773,-0.0036356111002209257
1417.0,140.0,0.01356213917832646,0.01571822838678949,0.00812856425584818
1418.0,140.0,0.005627590369929425,0.007032466660133352,0.004961457973002625
1421.0,140.0,6.914928933177134e-05,-0.003982453454819024,-0.0012633420978621634
1422.0,140.0,0.0031774757462753045,0.0016117340186155404,0.00014980445507073448
1423.0,140.0,0.010421443877970693,0.008036095781518038,0.0024850813860768373
1425.0,141.0,0.004060487592668483,-0.016269320086543703,-0.0007856896412440362
1428.0,141.0,-0.003458911925216135,-0.008540589992686986,-0.002719020284730922
1429.0,141.0,-0.005822171311810798,0.014741819910788889,-0.0031928479771501372
1430.0,141.0,-0.004761654219483613,-0.005061864800220306,-0.0013034931835718133
1431.0,141.0,-0.004427024670485702,0.003554728904722948,-0.004339572538419101
1432.0,141.0,0.014498555693083726,0.003444723627757973,0.011237870620775636
1435.0,142.0,0.011508017259560698,0.014374189763619616,0.0018171001772671058
1436.0,142.0,0.0026458606257343865,0.0013251207243006769,-0.003179659038540561
1437.0,142.0,-0.014697631036416959,-0.012384047755217864,-0.01131687458772268
1438.0,142.0,0.0034981112439619543,0.002963972533557069,-0.0037705618911193506
1439.0,142.0,0.01301935802616202,0.007151700310197451,-0.00010141014414954963
1442.0,142.0,-0.0009855067055472566,0.005466882480788415,0.006320039831068547
1443.0,142.0,0.004884212222833329,-0.007036061713979724,-0.003100987910356179
