date,open,high,low,close,adj_close,volume,pctc,cumprod,index,mom_pct_change,rev_pct_change,CCI_4_0.015,K_4_3,D_4_3,J_4_3,RSI_4,BOP,WILLR_4,PDIST,KCLe_4_2,KCBe_4_2,KCUe_4_2,ADX_4,DMP_4,DMN_4,QS_4,ROC_4,STDEV_4,PVOL,EFI_4,Date
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,1094.5999755859375,4521050000,-0.012102809596931441,6.287323545661283,0.0,-0.021522854265028056,-0.029399045218988628,-123.35946221424587,60.21941263868883,74.59106898279467,31.476099950477163,44.12709593489803,-0.7859811831958794,-88.04385848521767,20.4298095703125,1075.0836271396342,1100.2578195782748,1125.4320120169155,45.183161111060514,25.415559608962326,29.22941019479319,-0.8699951171875,-0.4465656643484436,6.760972061301324,4948741219622.803,-17767203999.783676,2010-02-23
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,1105.239990234375,4168360000,0.00972045942422195,7.320485161496038,0.0,0.015018738633144712,0.01817345698534789,-32.1258556726092,61.65474483018483,70.27896093192471,44.40631262670507,61.78467700624043,0.856221424818628,-35.47459078682316,13.7801513671875,1077.6901176900305,1102.2506878407148,1126.811257991399,35.63220233357173,19.531442522267014,22.462324417128084,-0.462493896484375,-0.1364363917438446,6.644482862299249,4607038165693.359,7080242184.11417,2010-02-24
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,1102.93994140625,4521130000,-0.002081040179913507,7.097146919747144,0.0,-0.00832291365243486,-0.000305472308818866,-75.25548731714592,62.572404807949965,67.7101088905998,52.2969966426503,56.626641415621044,0.0972513198692701,-35.59227523651977,37.260009765625,1072.4140706140183,1102.5263892669288,1132.6387079198394,37.094148311987475,13.004130052441242,31.43922947026823,-0.95751953125,-0.5616904795681332,5.782608871200046,4986534857290.039,88617407.14818954,2010-02-25
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,1104.489990234375,3945190000,0.0014053791778985136,7.247659020040498,0.0,0.011071182480006403,-0.014766780778473976,76.58631010752994,69.00515916246702,68.14179231455553,70.73189285829002,59.65326887433669,0.1435975686650357,-18.12933212849884,18.1298828125,1077.500493149661,1103.3118296539074,1129.1231661581537,32.41654243460133,17.702183148639143,25.676868653938868,-0.11251831054687494,-0.31768842341005404,4.906056693267251,4357422864572.754,2499265298.781101,2010-02-26
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,1115.7099609375,3847640000,0.01015850827289455,8.337135251444149,0.0,0.00844703507464164,0.03109871019750793,133.33333333333687,78.89363012685924,71.7257382519901,93.2294138765975,75.89043804088827,0.9627884265988372,-1.3294279443563206,12.02001953125,1083.4882841710466,1108.2710821673445,1133.0538801636424,29.792910990055898,31.001033535586046,19.85283910490164,5.697479248046875,1.9285570822585083,5.822634025315603,4292850274101.5625,18767722409.73741,2010-03-01
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,1118.31005859375,4134680000,0.0023304422719907514,8.58960869106049,0.0,0.013691829948539735,0.008922321672096856,96.68851627604863,81.34405256019568,74.93184302139196,94.16847163780312,78.55684983527351,0.18705869954684373,-13.75510257313145,13.89990234375,1091.2169939401283,1112.2866727379069,1133.3563515356855,33.160684171296985,41.7160581362093,16.520563840643792,3.68499755859375,1.1825547822064768,7.774740576671007,4623854233066.406,15560862156.779947,2010-03-02
2010-03-03,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,1118.7900390625,3951320000,0.00042920160206150193,8.636215525077917,0.0,0.006974969975750023,-0.0044359046706667574,71.6652529634673,79.43118899764052,76.4316250134748,85.43031696597197,79.12509411210169,-0.06290757208299647,-24.39453812746978,18.60009765625,1094.998165114077,1114.888019267744,1134.7778734214112,37.07022692208887,38.05511480361661,13.094626582496206,3.117523193359375,1.437077130060328,6.694843779930558,4420697457148.4375,10095139864.380468,2010-03-03
2010-03-04,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,1122.969970703125,3945010000,0.0037361180334851696,9.042093248990746,0.0,-0.012550481086386067,0.00808164089648652,63.01950383524752,81.89883328290821,78.2540277699526,89.18844430881944,84.03695943994639,0.5445551392509971,-13.165878146556398,10.619873046875,1100.530930318446,1118.1207998418963,1135.7106693653466,40.00238398518238,31.301407298485444,10.770700395872534,3.732513427734375,1.673168668991605,3.005163910018477,4430127764123.535,12653032767.261093,2010-03-04
2010-03-05,1125.1199951171875,1139.3800048828125,1125.1199951171875,1138.699951171875,1138.699951171875,4133000000,0.014007480947064943,10.569498292604052,0.0,0.027122832645932647,0.017870733417621264,133.33333333333334,86.94136785814197,81.14980779934906,98.5244879757278,92.67967324836786,0.9523104316115667,-2.973562991390488,17.090087890625,1102.6705113160676,1126.3524603738879,1150.0344094317081,49.30012501471288,54.01463203058298,6.952252571759741,4.540008544921875,2.0605704922681833,9.569925094341063,4706246898193.359,33596623371.294155,2010-03-05
2010-03-08,1138.4000244140625,1141.050048828125,1136.77001953125,1138.5,1138.5,3774680000,-0.00017559601339156572,10.550082729501176,0.0,0.0025388919061192896,0.007748817063270685,85.05183229437883,87.82055070105868,83.3733887665856,96.71487457000484,91.83694711784291,0.023358621869830638,-10.421083613107918,8.760009765625,1113.5782833521407,1131.2114762243327,1148.8446690965247,56.690419487248036,52.36882200771367,6.189201619758741,4.239990234375,1.8053974612048471,10.372291071493192,4297473180000.0,19856073346.995243,2010-03-08
2010-03-09,1137.56005859375,1145.3699951171875,1134.9000244140625,1140.449951171875,1140.449951171875,5185570000,0.0017127370855292146,10.739425956000325,0.0,0.012932637276287084,0.009126875293498737,70.39592361990097,86.16801297233293,84.30493016850137,89.89417857999607,92.70004609774038,0.2760172554506238,-17.137062485118538,18.989990234375,1115.9509739175344,1134.9068662033496,1153.862758489165,63.297633781427045,49.440460127588906,4.557634478601514,5.104949951171875,1.9360122411820109,8.170417179989448,5913883053298.34,15958287327.533083,2010-03-09
2010-03-10,1140.219970703125,1148.260009765625,1140.0899658203125,1145.6099853515625,1145.6099853515625,5469120000,0.00452455995494172,11.24047312811407,0.0,0.014281580066790233,0.02349650581022187,116.87532548692846,86.96129885780927,85.19038639827068,90.50312377688647,94.68343107815838,0.6597289665167566,-11.452129371238062,11.1800537109375,1121.2785433348956,1139.1881138626347,1157.0976843903738,68.8958125168713,46.41263571863042,3.5766459406063693,5.489959716796875,2.0160837100801468,3.314503568199644,6265478483085.9375,20863310849.64485,2010-03-10
2010-03-11,1143.9599609375,1150.239990234375,1138.989990234375,1150.239990234375,1150.239990234375,4669060000,0.004041519314613495,11.69005364882809,0.0,0.014294357193867124,-0.00507265260873353,86.85545857290025,91.30753257187284,87.22943512280473,99.46372747000905,95.98765639757357,0.5582248263888889,0.0,17.8699951171875,1123.8631220946872,1143.6088644113308,1163.3546067279744,73.53138306214626,38.251554413111954,2.5635792178064163,3.66497802734375,1.0134398487172809,5.292206020579389,5370539528803.711,21165094749.044724,2010-03-11
2010-03-12,1151.7099609375,1153.4100341796875,1146.969970703125,1149.989990234375,1149.989990234375,4928160000,-0.00021734594703937127,11.665778268342919,0.0,-0.005169538802382867,-0.006599570546289679,108.00156927553385,88.0461127627637,87.50166100279107,89.13501628270896,94.321826406501,-0.26707356369770835,-18.476726855454583,12.630126953125,1129.1618185693123,1146.1613147405485,1163.1608109117847,77.65754058957529,40.20199188547505,2.1078747702917147,3.209991455078125,1.0092218036341678,4.602237235693276,5667334670273.4375,12206240849.426834,2010-03-12
2010-03-15,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,1150.510009765625,4164110000,0.000452194832708086,11.716272956266183,0.0,-0.006252483661860842,-0.016122129200530855,16.83399137485195,85.3270535011302,86.77679183557079,82.427576832249,94.58257763786874,0.20776226463430258,-20.11106502213682,18.5400390625,1130.0770716103375,1147.900792750579,1165.7245138908206,65.34040908944122,29.763044601422465,16.60080466822236,2.982513427734375,0.8821131153903542,2.3280438517297353,4790850236765.137,8189911921.765475,2010-03-15
2010-03-16,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,1159.4599609375,4369770000,0.0077791163013856135,12.585326836350319,0.0,0.01669450298866314,0.023872995932168184,133.33333333333334,88.93407315805511,87.49588560973223,91.81044825470087,97.36224212228171,0.8690793760064908,-3.8518875280950438,11.550048828125,1133.8861843724526,1152.5244600253475,1171.1627356782424,63.649223039158656,46.701634970199606,12.19975447450841,3.792510986328125,1.2089607949504078,4.611540430662883,5066573353505.859,20557638405.98897,2010-03-16
2010-03-17,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,1166.2099609375,4963200000,0.005821675803744153,13.240762109450133,0.0,0.009317962189281636,0.02449688966838668,114.12200785845324,88.36064779771061,87.78413967239169,89.51366404834846,98.26001574855532,0.633333744343473,-12.786202922978362,14.010009765625,1138.5116910922216,1157.9986603902084,1177.4856296881953,66.17310787905845,58.95023139214342,8.908195622592224,3.790008544921875,1.3884033626644237,7.773838647559143,5788133278125.0,25735223043.593384,2010-03-17
2010-03-18,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,1165.8299560546875,4234510000,-0.0003258460273372066,13.203863056984133,0.0,-0.021090122804995958,-0.009250304551977317,64.5567698369564,87.53219223079219,87.70015719185852,87.19626230865953,95.81221020619407,-0.045393266726994,-14.124718903044664,12.9998779296875,1144.1510087959578,1161.131178656,1178.1113485160422,68.06602150898327,47.9627884239446,7.247840963393463,4.144989013671875,1.377400321291859,7.346056700604566,4936718607213.135,14797480035.628687,2010-03-18
